Final time of Execution: 0:00:32.399289
12, 15, 18, 8, 19, 7, 3, 9, 16, 10, 1, 5, 2]
[11, 6, 18, 2, 17, 3, 16, 12, 4, 14, 10, 1, 7, 19, 0, 13, 8, 15, 5, 9]
[16, 10, 15, 19, 14, 9, 2, 0, 6, 1, 4, 13, 12, 11, 18, 3, 7, 8, 5, 17]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[9, 8, 11, 3, 6, 19, 0, 1, 13, 7, 18, 17, 10, 4, 12, 16, 14, 5, 15, 2]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
Generacion: 2
[11, 6, 18, 2, 17, 3, 16, 12, 4, 14, 10, 1, 7, 19, 0, 13, 8, 15, 5, 9]
[11, 6, 18, 2, 17, 3, 16, 12, 4, 14, 10, 1, 7, 19, 0, 13, 8, 15, 5, 9]
[0, 11, 4, 14, 13, 6, 17, 12, 15, 18, 8, 19, 7, 3, 9, 16, 10, 1, 5, 2]
[0, 11, 4, 14, 13, 6, 17, 12, 15, 18, 8, 19, 7, 3, 9, 16, 10, 1, 5, 2]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[16, 10, 15, 19, 14, 9, 2, 0, 6, 1, 4, 13, 12, 11, 18, 3, 7, 8, 5, 17]
[16, 10, 15, 19, 14, 9, 2, 0, 6, 1, 4, 13, 12, 11, 18, 3, 7, 8, 5, 17]
[9, 8, 11, 3, 6, 19, 0, 1, 13, 7, 18, 17, 10, 4, 12, 16, 14, 5, 15, 2]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
[15, 0, 16, 1, 4, 11, 5, 18, 13, 12, 17, 3, 2, 10, 14, 9, 8, 6, 7, 19]
Generacion: 3
[19, 14, 9, 12, 16, 17, 8, 10, 3, 18, 6, 13, 5, 7, 15, 2, 4, 0, 1, 11]
[17, 0, 15, 1, 4, 11, 5, 3, 13, 12, 16, 19, 18, 10, 14, 9, 8, 6, 7, 2]
[3, 18, 11, 8, 13, 6, 16, 7, 17, 1, 15, 19, 14, 9, 5, 0, 4, 10, 2, 12]
[16, 10, 15, 19, 14, 9, 2, 0, 6, 3, 4, 13, 12, 11, 18, 1, 7, 8, 5, 17]
Generacion: 4
